-8.305218070745468140e-02,-1.002092733979225159e-01,2.674786373972892761e-02,-7.373902201652526855e-02,7.457029819488525391e-02,-3.939392417669296265e-02,1.220052540302276611e-01,6.475397199392318726e-02,-1.381025761365890503e-01,8.906176686286926270e-02
1.347465515136718750e-01,-8.975929021835327148e-02,6.597445905208587646e-02,8.219970762729644775e-02,1.815171353518962860e-02,-2.841285802423954010e-02,1.110461726784706116e-01,2.591282501816749573e-02,3.679557517170906067e-02,-1.303662061691284180e-01
-4.826528578996658325e-02,9.874591231346130371e-02,-9.423363208770751953e-02,-2.988709369674324989e-03,9.697550535202026367e-02,5.848234519362449646e-02,-1.618895083665847778e-01,-4.669610783457756042e-02,-1.302156746387481689e-01,1.099561080336570740e-01
1.398139819502830505e-02,-1.392893344163894653e-01,-1.224902719259262085e-01,-9.315194189548492432e-02,9.831649065017700195e-02,-2.632090635597705841e-02,-8.466963469982147217e-02,-1.897961832582950592e-02,8.864061534404754639e-02,-9.782303869724273682e-02
-9.000358730554580688e-02,1.805657148361206055e-01,-1.076824814081192017e-01,-7.115742564201354980e-02,-9.267578832805156708e-03,9.249422699213027954e-02,1.506755687296390533e-02,-1.270273327827453613e-01,1.218954026699066162e-01,2.533509023487567902e-02
-5.598103627562522888e-02,6.629884988069534302e-02,1.439169347286224365e-01,1.321851313114166260e-01,-3.994683793280273676e-04,1.991319954395294189e-01,1.072836294770240784e-01,-1.596143841743469238e-01,-1.426414400339126587e-01,1.007666997611522675e-02
9.924393147230148315e-02,5.042264610528945923e-02,-2.967591769993305206e-02,3.972421213984489441e-02,3.978900611400604248e-02,-6.984166055917739868e-02,1.053622290492057800e-01,-1.059158220887184143e-01,-1.366341561079025269e-01,5.199146270751953125e-02
3.412393108010292053e-02,-8.805284649133682251e-02,5.886861123144626617e-03,-2.440676279366016388e-02,9.656897932291030884e-02,-2.379235439002513885e-02,-1.558140814304351807e-01,7.131558842957019806e-03,-3.495792672038078308e-02,-3.841204941272735596e-02
1.059633791446685791e-01,-1.562254577875137329e-01,-4.223579913377761841e-02,1.558230668306350708e-01,-2.402798272669315338e-02,-2.035585045814514160e-02,-1.170519832521677017e-02,4.449297487735748291e-02,8.714546263217926025e-02,-4.209437221288681030e-02
-1.452583633363246918e-02,-8.429230004549026489e-02,2.272828482091426849e-03,-5.473900958895683289e-02,-5.465717986226081848e-02,8.421529084444046021e-02,-4.961724951863288879e-02,-1.673765331506729126e-01,7.218261808156967163e-02,1.229244023561477661e-01
9.970232844352722168e-02,5.990157276391983032e-02,-8.841351419687271118e-02,-1.139855533838272095e-01,-6.467562913894653320e-02,8.049865067005157471e-02,9.135224670171737671e-02,1.881099306046962738e-02,-1.293903291225433350e-01,2.010286152362823486e-01
-4.421851132065057755e-03,-1.016905531287193298e-01,4.932174459099769592e-02,1.837697029113769531e-01,-1.362120211124420166e-01,2.871329523622989655e-02,-6.851697713136672974e-02,1.426497753709554672e-02,4.734572395682334900e-02,-9.414134174585342407e-02
-8.334774523973464966e-02,-4.293385893106460571e-02,-5.121683329343795776e-02,-1.384058147668838501e-01,8.025838993489742279e-03,-1.480790507048368454e-02,-6.135727837681770325e-02,-7.945110648870468140e-02,3.226677328348159790e-02,-4.070428013801574707e-02
-2.074620313942432404e-02,1.485636979341506958e-01,5.814756453037261963e-02,8.692357689142227173e-02,-1.603038609027862549e-01,-1.337286233901977539e-01,3.440224006772041321e-02,-5.972450599074363708e-03,-7.486679404973983765e-02,-5.847635492682456970e-02
-5.599533393979072571e-02,1.045780107378959656e-01,-1.553708501160144806e-02,1.055102348327636719e-01,7.549109309911727905e-02,-3.232844546437263489e-02,-8.438337594270706177e-02,-1.537192910909652710e-01,4.043165966868400574e-02,1.470745503902435303e-01
3.953775763511657715e-02,-8.861372619867324829e-02,5.861367285251617432e-02,-1.451441496610641479e-01,-1.015938594937324524e-01,9.001427888870239258e-02,1.528903096914291382e-01,-2.791287377476692200e-02,3.081803955137729645e-02,8.455823175609111786e-03
-1.297908369451761246e-02,1.360169798135757446e-01,-8.650518953800201416e-02,-1.171646565198898315e-01,-1.071920692920684814e-01,-1.089979335665702820e-01,-6.060282140970230103e-02,8.034729957580566406e-02,-1.250234097242355347e-01,1.446193605661392212e-01
7.395453751087188721e-02,1.409169286489486694e-01,1.232424899935722351e-01,-5.140206590294837952e-02,1.949257999658584595e-01,1.608531326055526733e-01,1.584498286247253418e-01,-1.079759076237678528e-01,-1.556980609893798828e-01,-1.139373779296875000e-01
5.157981440424919128e-02,-2.515292540192604065e-02,6.637018173933029175e-02,-1.342333853244781494e-01,1.161858066916465759e-01,4.703261703252792358e-02,-5.859577655792236328e-02,-1.707869619131088257e-01,4.093826562166213989e-02,-1.557267159223556519e-01
7.908516563475131989e-03,-5.657044798135757446e-02,1.296731084585189819e-01,8.028446137905120850e-02,-1.747494786977767944e-01,3.695057332515716553e-02,-1.492713093757629395e-01,-1.070724576711654663e-01,-1.247095093131065369e-01,-4.250824823975563049e-02
-7.412323355674743652e-02,8.666132390499114990e-02,-9.269913285970687866e-02,-6.651843897998332977e-03,-6.568036228418350220e-02,3.275358676910400391e-02,-1.009927615523338318e-01,7.252044975757598877e-02,-6.467407941818237305e-02,1.000187844038009644e-01
1.826431304216384888e-01,1.180494651198387146e-01,3.848871961236000061e-02,5.804045498371124268e-02,1.039299741387367249e-02,-1.496360898017883301e-01,3.154473006725311279e-02,7.003539800643920898e-02,-1.284594833850860596e-01,5.537491291761398315e-02
1.005283445119857788e-01,-7.103255391120910645e-02,-9.788748621940612793e-02,-1.787017434835433960e-01,-6.395871192216873169e-02,1.142207346856594086e-02,-9.031646698713302612e-02,1.845749169588088989e-01,-2.056555822491645813e-02,-1.062560006976127625e-01
5.148715898394584656e-02,-8.101208508014678955e-02,-9.243601560592651367e-02,-5.394164472818374634e-02,1.078358441591262817e-01,-1.368042528629302979e-01,1.763664782047271729e-01,1.563543975353240967e-01,-7.828441448509693146e-03,8.712974190711975098e-02
-4.925176128745079041e-02,-1.331406235694885254e-01,-3.058413416147232056e-02,1.187486723065376282e-01,-6.366448849439620972e-02,5.633314698934555054e-02,-1.293346583843231201e-01,-3.008414432406425476e-02,-8.878413587808609009e-02,-7.821947336196899414e-02
-8.235438913106918335e-02,-2.011297196149826050e-01,-3.808609396219253540e-02,7.885326631367206573e-04,-1.380863934755325317e-01,1.042523011565208435e-01,-4.949960112571716309e-02,-2.423197263851761818e-03,5.297835916280746460e-02,-2.539871446788311005e-02
-9.931281954050064087e-02,9.496194869279861450e-02,8.514408767223358154e-02,-6.798651069402694702e-02,4.839820414781570435e-02,1.654462367296218872e-01,8.276015520095825195e-02,8.797704428434371948e-02,-1.138181984424591064e-02,-1.863328516483306885e-01
1.786606013774871826e-02,-4.919487610459327698e-02,-3.024324588477611542e-02,9.999839961528778076e-02,1.173813864588737488e-01,-4.272075835615396500e-03,-1.398067474365234375e-01,2.119255065917968750e-01,-9.778127819299697876e-02,8.041382580995559692e-02
3.071436285972595215e-02,-6.747166812419891357e-02,-1.226572394371032715e-01,9.208370745182037354e-02,9.462973475456237793e-02,7.263655960559844971e-02,-9.109902381896972656e-02,-6.676564365625381470e-02,-7.717557251453399658e-02,2.929006703197956085e-02
-1.486741602420806885e-01,7.459880411624908447e-02,-5.643100291490554810e-02,1.171041205525398254e-01,1.496046781539916992e-01,-1.306180097162723541e-02,5.257975682616233826e-02,-1.239678412675857544e-01,7.752581685781478882e-02,-5.153047293424606323e-02
5.722999945282936096e-02,-1.342658977955579758e-02,1.348688900470733643e-01,4.492364078760147095e-02,-1.975178159773349762e-02,-7.181733101606369019e-02,-1.069670990109443665e-01,-9.950812160968780518e-02,-3.986150398850440979e-02,1.028152182698249817e-01
-8.744151890277862549e-02,1.656060665845870972e-01,-7.413728535175323486e-02,-9.222068637609481812e-02,2.083634585142135620e-02,-1.443942487239837646e-01,1.364814937114715576e-01,-1.264145374298095703e-01,1.054738834500312805e-01,-4.397234413772821426e-03
-3.518738597631454468e-02,-2.864273078739643097e-02,-9.408483654260635376e-02,-9.724000841379165649e-02,-5.999566614627838135e-02,-1.127090379595756531e-01,-2.838308922946453094e-02,5.739336833357810974e-03,-1.216653138399124146e-01,-8.275637030601501465e-02
3.122063912451267242e-02,-1.123635470867156982e-01,2.285277470946311951e-02,-3.247518837451934814e-02,-4.352209344506263733e-02,7.802952826023101807e-02,1.024435460567474365e-01,8.436996489763259888e-02,1.811394691467285156e-01,-8.357488363981246948e-02
-8.919181674718856812e-02,1.276995837688446045e-01,4.082619398832321167e-02,-1.890940964221954346e-01,-3.042309544980525970e-02,3.759419173002243042e-02,6.374020129442214966e-02,3.800338832661509514e-03,-1.697234809398651123e-01,-3.656923398375511169e-02
1.060668975114822388e-01,1.724947690963745117e-01,3.572217375040054321e-02,-1.575373113155364990e-01,2.509806491434574127e-02,-6.363414973020553589e-02,1.104554608464241028e-01,5.090169981122016907e-02,7.669091969728469849e-02,9.865228086709976196e-02
-5.407557636499404907e-02,1.019623056054115295e-01,-1.420785039663314819e-01,1.259978860616683960e-01,1.473229080438613892e-01,-2.400436066091060638e-02,4.603683575987815857e-02,1.377879381179809570e-01,-5.451015755534172058e-02,7.328712940216064453e-02
-3.120434284210205078e-02,1.339571923017501831e-01,-4.632614925503730774e-02,-6.381066143512725830e-02,-1.854777522385120392e-02,-1.494671553373336792e-01,-1.753064244985580444e-02,-2.191828191280364990e-02,6.199456378817558289e-02,1.519133597612380981e-01
-1.153913289308547974e-01,-1.194453239440917969e-01,-8.357274532318115234e-02,9.751102328300476074e-02,-5.428057536482810974e-02,-1.503688246011734009e-01,3.115965519100427628e-04,-1.500651687383651733e-01,-1.069995947182178497e-02,-5.602680891752243042e-02
1.001177355647087097e-01,-7.474864274263381958e-02,-7.003665715456008911e-02,-4.923715069890022278e-02,1.927352398633956909e-01,-3.788099810481071472e-02,-9.889309108257293701e-02,1.644764691591262817e-01,-1.407386958599090576e-01,3.725314885377883911e-02
-1.585360914468765259e-01,-1.574532985687255859e-01,-2.250372618436813354e-02,5.467512458562850952e-02,-5.475301668047904968e-02,1.700342744588851929e-01,-9.863327443599700928e-02,-1.029825732111930847e-01,2.404318004846572876e-02,6.401653587818145752e-02
1.355830729007720947e-01,4.366385564208030701e-02,4.236401617527008057e-02,-4.594151861965656281e-03,-1.565922237932682037e-02,4.038611799478530884e-02,-7.474309206008911133e-02,1.133434027433395386e-01,1.439616829156875610e-01,-1.126646175980567932e-01
-2.407881803810596466e-02,1.073164716362953186e-01,9.814138710498809814e-02,1.683041304349899292e-01,1.076451689004898071e-01,1.341140121221542358e-01,2.026661112904548645e-02,4.984540399163961411e-03,-9.178926236927509308e-03,-7.160646468400955200e-02
-3.090994805097579956e-02,5.180998519062995911e-02,1.496026664972305298e-02,8.087666332721710205e-02,-6.853311788290739059e-03,9.782597422599792480e-02,5.214484408497810364e-02,-1.438268125057220459e-01,-1.230544410645961761e-02,-6.193857267498970032e-02
1.025830879807472229e-01,-4.071004316210746765e-02,-9.711036831140518188e-02,7.146114110946655273e-02,-8.358974754810333252e-02,-2.735532820224761963e-02,-7.907118648290634155e-02,8.316085487604141235e-02,9.002415090799331665e-02,4.659749567508697510e-02
1.539818663150072098e-02,1.550231724977493286e-01,7.021648436784744263e-02,-9.038378298282623291e-02,-1.950709894299507141e-02,-2.476816996932029724e-02,1.228092163801193237e-01,2.124634105712175369e-03,-2.318700961768627167e-02,-3.214701265096664429e-02
1.893908949568867683e-03,-7.479199022054672241e-02,2.413068711757659912e-02,4.203692078590393066e-02,-1.415354758501052856e-01,-1.509591341018676758e-01,-5.975132435560226440e-02,-2.938188426196575165e-02,-1.268393397331237793e-01,3.612878918647766113e-02
6.483425199985504150e-02,-4.018209129571914673e-02,-1.179528683423995972e-01,6.250068545341491699e-02,-9.870364516973495483e-02,4.110245034098625183e-02,-9.458748251199722290e-02,-1.088458076119422913e-01,-8.540303260087966919e-02,-1.259231567382812500e-01
1.141923964023590088e-01,7.892964780330657959e-02,-1.202922407537698746e-02,5.042867735028266907e-02,-7.292024046182632446e-02,-9.570075571537017822e-02,-9.025339782238006592e-02,-2.077627480030059814e-01,3.262811526656150818e-02,-1.143077239394187927e-01
-2.509436570107936859e-02,-1.804048269987106323e-01,-1.016092449426651001e-01,-9.122643619775772095e-02,-5.694112554192543030e-02,-1.805106401443481445e-01,1.077755391597747803e-01,-1.142299994826316833e-01,3.329136595129966736e-02,-1.216289214789867401e-02
-6.480869650840759277e-02,-1.247410252690315247e-01,-6.125200539827346802e-02,9.920423850417137146e-03,-9.955905377864837646e-02,4.797836393117904663e-02,6.575115770101547241e-02,-2.093283087015151978e-01,1.814065314829349518e-02,1.097773760557174683e-01
-5.209462344646453857e-02,-2.923715859651565552e-02,5.340319126844406128e-03,-5.334940925240516663e-02,-4.580653086304664612e-02,7.996492087841033936e-02,5.922662094235420227e-02,3.522520884871482849e-02,-8.107661269605159760e-03,-9.495158493518829346e-02
6.798552349209785461e-03,1.265393663197755814e-02,1.093874722719192505e-01,-1.422954648733139038e-01,1.634721308946609497e-01,-5.697992816567420959e-02,4.560733214020729065e-02,8.928230404853820801e-02,-1.271029561758041382e-01,6.447502225637435913e-02
-2.009192109107971191e-02,-1.787186861038208008e-01,5.438422411680221558e-02,8.101211488246917725e-02,7.772663235664367676e-02,6.288962066173553467e-02,1.626760810613632202e-01,7.970937341451644897e-02,-1.736000180244445801e-01,-4.205033183097839355e-02
7.785069197416305542e-02,-1.056304723024368286e-01,-7.071574777364730835e-02,-7.638365030288696289e-02,4.448189958930015564e-02,4.345944896340370178e-02,-1.608242988586425781e-01,-1.241547465324401855e-01,1.681833900511264801e-02,-1.657118797302246094e-01
-1.544071584939956665e-01,1.357990801334381104e-01,-5.740318074822425842e-02,7.824686169624328613e-02,-5.166286975145339966e-02,3.651709482073783875e-02,1.404487788677215576e-01,-3.021378442645072937e-02,-1.216051727533340454e-01,-3.378948196768760681e-02
-1.597916334867477417e-01,1.104767695069313049e-01,-7.714788615703582764e-02,1.631241291761398315e-02,-3.657116368412971497e-02,-2.239693328738212585e-02,2.308414503931999207e-02,-9.252856671810150146e-02,-4.610696062445640564e-02,1.065847948193550110e-01
-5.732934549450874329e-02,1.437556594610214233e-01,-1.861097961664199829e-01,4.446380957961082458e-02,-2.113545536994934082e-01,2.791195549070835114e-02,-1.948401480913162231e-01,-3.244595974683761597e-02,-8.610278367996215820e-02,1.213885098695755005e-01
8.857715129852294922e-02,5.475743114948272705e-02,1.875228621065616608e-02,-1.568228602409362793e-01,1.721068844199180603e-02,1.506779938936233521e-01,4.359575454145669937e-03,8.599890023469924927e-02,-3.731304779648780823e-02,-7.398094236850738525e-02
-6.976191699504852295e-02,1.477140840142965317e-02,-1.081044450402259827e-01,5.583489313721656799e-02,-1.424078922718763351e-02,1.493621766567230225e-01,3.773612901568412781e-02,1.197996214032173157e-01,-6.405232846736907959e-02,-7.306145969778299332e-03
-1.096757203340530396e-01,-5.376109387725591660e-03,-7.646132260560989380e-03,-5.470537114888429642e-03,-1.117812097072601318e-01,-1.358934640884399414e-01,6.409240514039993286e-02,9.055155515670776367e-02,2.610545838251709938e-03,-7.122839987277984619e-02
7.372737675905227661e-02,-1.857389062643051147e-01,3.770415112376213074e-02,-1.009997725486755371e-01,-1.243894696235656738e-01,1.681484133005142212e-01,1.068263351917266846e-01,7.376568391919136047e-03,-5.337232723832130432e-03,-3.897438291460275650e-03
-1.158378347754478455e-01,2.259766310453414917e-02,-9.537500143051147461e-02,-9.780704975128173828e-02,-2.634662017226219177e-02,-8.912336081266403198e-02,-1.326814591884613037e-01,-1.242108792066574097e-01,6.402350962162017822e-02,5.711381137371063232e-02
-2.311243675649166107e-02,-1.015086323022842407e-01,1.155580207705497742e-01,1.180274710059165955e-01,3.018919564783573151e-02,-1.716142706573009491e-02,-7.271526008844375610e-02,5.345938727259635925e-02,-2.359111048281192780e-02,-8.779804408550262451e-02
-4.750578105449676514e-02,-6.617689877748489380e-02,2.085860818624496460e-02,-6.613096594810485840e-02,1.468615885823965073e-02,-1.608471721410751343e-01,1.427559256553649902e-01,-1.139608919620513916e-01,-1.060881838202476501e-01,-1.122094914317131042e-01
-1.406430900096893311e-01,-1.572836786508560181e-01,-2.060090750455856323e-02,-1.379364877939224243e-01,1.389944553375244141e-01,7.879112660884857178e-02,-1.664636433124542236e-01,1.077264249324798584e-01,8.819432556629180908e-02,1.065993905067443848e-01
-2.450204826891422272e-02,-7.982575893402099609e-02,1.136721372604370117e-01,-1.585305780172348022e-01,1.545875221490859985e-01,-1.964996755123138428e-02,1.867598621174693108e-03,1.536720711737871170e-02,-8.311750739812850952e-02,5.033178627490997314e-02
2.550248801708221436e-02,5.259950086474418640e-02,5.415894836187362671e-02,1.134196445345878601e-01,7.562203705310821533e-02,1.132726073265075684e-01,2.372957952320575714e-02,3.301524743437767029e-02,6.832645088434219360e-02,-3.000227175652980804e-02
-1.368257999420166016e-01,-3.762136772274971008e-02,-7.654001563787460327e-02,1.382001638412475586e-01,-7.847344875335693359e-02,1.200316622853279114e-01,-1.603947728872299194e-01,5.666093155741691589e-02,1.664528548717498779e-01,-7.262722402811050415e-02
9.215122461318969727e-02,-1.199223324656486511e-01,-6.229848414659500122e-02,-8.920924365520477295e-02,4.772102460265159607e-02,-8.348710834980010986e-02,-3.324593603610992432e-02,-2.987853996455669403e-02,1.450023502111434937e-01,-3.322381898760795593e-02
